Paso	Presa	Depredador	Hueco
139	2706	3167	4127
140	2674	3169	4157
141	2664	3133	4203
142	2685	3109	4206
143	2703	3069	4228
144	2690	3130	4180
145	2745	3091	4164
146	2781	3065	4154
147	2757	3104	4139
148	2720	3135	4145
149	2674	3138	4188
150	2689	3140	4171
151	2658	3198	4144
152	2675	3171	4154
153	2640	3153	4207
154	2628	3131	4241
155	2605	3094	4301
156	2656	3037	4307
157	2697	3063	4240
158	2673	3133	4194
159	2644	3120	4236
160	2690	3060	4250
161	2665	3088	4247
162	2655	3094	4251
163	2705	3127	4168
164	2633	3155	4212
165	2590	3130	4280
166	2611	3131	4258
167	2637	3123	4240
168	2640	3120	4240
169	2628	3118	4254
170	2608	3100	4292
171	2619	3066	4315
172	2686	3022	4292
173	2718	3057	4225
174	2766	3077	4157
175	2775	3051	4174
176	2780	3035	4185
177	2818	3047	4135
178	2801	3018	4181
179	2779	3076	4145
180	2808	3106	4086
181	2846	3126	4028
182	2860	3157	3983
183	2811	3180	4009
184	2755	3205	4040
185	2684	3239	4077
186	2678	3259	4063
187	2590	3259	4151
188	2582	3241	4177
189	2588	3210	4202
190	2600	3153	4247
191	2563	3133	4304
192	2579	3070	4351
193	2605	3095	4300
194	2630	3091	4279
195	2646	3036	4318
196	2712	3027	4261
197	2775	3027	4198
198	2824	3031	4145
199	2847	3035	4118
200	2864	3103	4033
201	2774	3189	4037
202	2704	3173	4123
203	2690	3142	4168
204	2688	3149	4163
205	2681	3143	4176
206	2674	3073	4253
207	2755	3009	4236
208	2811	3017	4172
209	2878	2993	4129
210	2812	3059	4129
211	2834	3098	4068
212	2835	3102	4063
213	2791	3190	4019
214	2751	3241	4008
215	2716	3234	4050
216	2691	3297	4012
217	2590	3332	4078
218	2571	3285	4144
219	2507	3205	4288
220	2520	3133	4347
221	2528	3097	4375
222	2568	3081	4351
223	2622	3083	4295
224	2639	3020	4341
225	2655	3003	4342
226	2719	2974	4307
227	2785	2974	4241
228	2790	3019	4191
229	2798	3097	4105
230	2801	3153	4046
231	2721	3215	4064
232	2737	3196	4067
233	2705	3165	4130
234	2693	3153	4154
235	2667	3149	4184
236	2653	3152	4195
237	2638	3109	4253
238	2684	3125	4191
239	2661	3129	4210
240	2683	3105	4212
241	2690	3103	4207
242	2753	3116	4131
243	2782	3117	4101
244	2812	3086	4102
245	2796	3152	4052
246	2739	3204	4057
247	2694	3243	4063
248	2643	3258	4099
249	2626	3230	4144
250	2577	3196	4227
251	2568	3185	4247
252	2599	3143	4258
253	2623	3151	4226
254	2654	3121	4225
255	2706	3043	4251
256	2716	3046	4238
257	2706	3048	4246
258	2715	3053	4232
259	2739	3084	4177
260	2782	3120	4098
261	2811	3085	4104
262	2807	3112	4081
263	2846	3126	4028
264	2853	3147	4000
265	2812	3203	3985
266	2696	3231	4073
267	2565	3225	4210
268	2527	3168	4305
269	2584	3040	4376
270	2656	3032	4312
271	2703	3011	4286
272	2766	3037	4197
273	2714	3102	4184
274	2691	3103	4206
275	2693	3158	4149
276	2693	3158	4149
277	2702	3125	4173
278	2655	3128	4217
279	2634	3116	4250
280	2653	3091	4256
281	2672	3119	4209
282	2665	3119	4216
283	2701	3055	4244
284	2704	3062	4234
285	2669	3047	4284
286	2656	3053	4291
287	2653	3026	4321
288	2634	3050	4316
289	2658	2998	4344
290	2684	3068	4248
291	2628	3155	4217
292	2672	3155	4173
293	2720	3155	4125
294	2712	3098	4190
295	2718	3104	4178
296	2710	3145	4145
297	2689	3156	4155
298	2698	3154	4148
299	2689	3120	4191
300	2640	3125	4235
301	2670	3087	4243
302	2680	3075	4245
303	2637	3151	4212
304	2618	3136	4246
305	2568	3134	4298
306	2545	3078	4377
307	2557	3018	4425
308	2645	3003	4352
309	2684	2963	4353
310	2713	2937	4350
311	2726	2937	4337
312	2761	2993	4246
313	2808	3055	4137
314	2836	3078	4086
315	2810	3123	4067
316	2834	3108	4058
317	2827	3132	4041
318	2756	3158	4086
319	2650	3192	4158
320	2659	3175	4166
321	2657	3213	4130
322	2645	3181	4174
323	2656	3123	4221
324	2640	3118	4242
325	2627	3137	4236
326	2649	3054	4297
327	2645	3078	4277
328	2633	3088	4279
329	2617	3091	4292
330	2605	3076	4319
331	2631	3056	4313
332	2667	3053	4280
333	2673	3036	4291
334	2700	3062	4238
335	2766	3092	4142
336	2817	3079	4104
337	2795	3150	4055
338	2721	3137	4142
339	2701	3097	4202
340	2655	3165	4180
341	2620	3147	4233
342	2617	3093	4290
343	2605	3089	4306
344	2620	3103	4277
345	2654	3054	4292
346	2683	3065	4252
347	2723	3053	4224
348	2741	3091	4168
349	2766	3038	4196
350	2806	3073	4121
351	2794	3137	4069
352	2807	3188	4005
353	2768	3233	3999
354	2737	3237	4026
355	2710	3161	4129
356	2686	3175	4139
357	2691	3167	4142
358	2648	3175	4177
359	2663	3157	4180
360	2671	3141	4188
361	2725	3134	4141
362	2719	3098	4183
363	2720	3082	4198
364	2759	3079	4162
365	2764	3071	4165
366	2727	3118	4155
367	2704	3156	4140
368	2679	3155	4166
369	2630	3137	4233
370	2636	3134	4230
371	2624	3098	4278
372	2614	3087	4299
373	2569	3067	4364
374	2593	3096	4311
375	2666	3048	4286
376	2695	3048	4257
377	2725	3053	4222
378	2721	3035	4244
379	2778	3015	4207
380	2813	2998	4189
381	2837	2990	4173
382	2847	3038	4115
383	2823	3094	4083
384	2828	3122	4050
385	2775	3128	4097
386	2759	3158	4083
387	2713	3212	4075
388	2615	3248	4137
389	2604	3198	4198
390	2588	3169	4243
391	2608	3198	4194
392	2615	3182	4203
393	2637	3120	4243
394	2715	3129	4156
395	2680	3148	4172
396	2738	3162	4100
397	2683	3221	4096
398	2626	3255	4119
399	2588	3264	4148
400	2549	3234	4217
401	2581	3219	4200
402	2580	3176	4244
403	2582	3134	4284
404	2550	3133	4317
405	2536	3064	4400
406	2505	3059	4436
407	2540	3062	4398
408	2517	3059	4424
409	2575	2987	4438
410	2600	2951	4449
411	2715	2949	4336
412	2798	2968	4234
413	2890	2972	4138
414	2917	3027	4056
415	2920	3069	4011
416	2895	3134	3971
417	2869	3166	3965
418	2783	3210	4007
419	2690	3245	4065
420	2677	3254	4069
421	2633	3188	4179
422	2659	3165	4176
423	2648	3140	4212
424	2664	3119	4217
425	2617	3120	4263
426	2610	3132	4258
427	2646	3052	4302
428	2720	3038	4242
429	2751	3038	4211
430	2833	3042	4125
431	2858	3040	4102
432	2824	3115	4061
433	2744	3162	4094
434	2709	3193	4098
435	2658	3164	4178
436	2637	3196	4167
437	2638	3184	4178
438	2677	3143	4180
439	2665	3138	4197
440	2630	3106	4264
441	2608	3104	4288
442	2613	3081	4306
443	2558	3094	4348
444	2553	3123	4324
445	2574	3109	4317
446	2594	3110	4296
447	2634	3095	4271
448	2691	3060	4249
449	2735	3088	4177
450	2753	3095	4152
451	2748	3140	4112
452	2784	3167	4049
453	2752	3185	4063
454	2695	3161	4144
455	2642	3180	4178
456	2626	3136	4238
457	2671	3137	4192
458	2663	3121	4216
459	2666	3148	4186
460	2663	3121	4216
461	2674	3163	4163
462	2671	3170	4159
463	2647	3219	4134
464	2591	3216	4193
465	2626	3193	4181
466	2621	3149	4230
467	2572	3166	4262
468	2516	3153	4331
469	2575	3095	4330
470	2613	3028	4359
471	2681	3015	4304
472	2747	2992	4261
473	2800	3001	4199
474	2804	3043	4153
475	2785	3120	4095
476	2820	3081	4099
477	2814	3105	4081
478	2801	3136	4063
479	2779	3144	4077
480	2753	3163	4084
481	2708	3201	4091
482	2668	3211	4121
483	2597	3211	4192
484	2616	3141	4243
485	2672	3125	4203
486	2673	3171	4156
487	2668	3178	4154
488	2667	3145	4188
489	2659	3129	4212
490	2656	3101	4243
491	2651	3118	4231
492	2658	3133	4209
493	2659	3137	4204
494	2627	3129	4244
495	2610	3081	4309
496	2616	3108	4276
497	2640	3084	4276
498	2654	3092	4254
499	2677	3102	4221
500	2658	3116	4226
