Paso	Presa	Depredador	Hueco
0	103	359	538
1	114	299	587
2	128	250	622
3	140	198	662
4	149	161	690
5	152	142	706
6	163	112	725
7	163	93	744
8	168	77	755
9	172	69	759
10	177	55	768
11	184	45	771
12	191	36	773
13	195	32	773
14	197	25	778
15	201	17	782
16	207	15	778
17	211	14	775
18	214	13	773
19	216	12	772
20	217	9	774
21	218	7	775
22	222	5	773
23	229	5	766
24	231	5	764
25	233	5	762
26	235	4	761
27	238	5	757
28	243	5	752
29	244	5	751
30	245	5	750
31	247	5	748
32	247	6	747
33	248	6	746
34	247	7	746
35	247	4	749
36	248	3	749
37	246	6	748
38	247	5	748
39	245	6	749
40	245	4	751
41	246	3	751
42	247	3	750
43	246	3	751
44	246	2	752
45	245	1	754
46	246	1	753
47	247	2	751
48	247	3	750
49	245	5	750
50	245	4	751
51	245	4	751
52	244	5	751
53	245	4	751
54	245	5	750
55	245	3	752
56	247	1	752
57	250	1	749
58	251	1	748
59	251	1	748
60	249	4	747
61	247	7	746
62	246	4	750
63	248	4	748
64	249	2	749
65	250	2	748
66	250	4	746
67	251	2	747
68	257	1	742
69	259	1	740
70	258	2	740
71	259	1	740
72	262	1	737
73	261	2	737
74	262	2	736
75	261	3	736
76	261	3	736
77	261	3	736
78	260	3	737
79	263	2	735
80	264	2	734
81	265	2	733
82	268	2	730
83	270	3	727
84	270	4	726
85	269	6	725
86	268	9	723
87	267	9	724
88	265	10	725
89	263	6	731
90	264	4	732
91	266	4	730
92	267	4	729
93	265	6	729
94	264	5	731
95	264	4	732
96	264	2	734
97	264	1	735
98	264	1	735
99	264	1	735
100	265	1	734
101	265	1	734
102	266	1	733
103	267	1	732
104	270	1	729
105	273	1	726
106	273	1	726
107	273	0	727
108	275	0	725
109	276	0	724
110	276	0	724
111	277	0	723
112	278	0	722
113	278	0	722
114	278	0	722
115	278	0	722
116	278	0	722
117	278	0	722
118	278	0	722
119	278	0	722
120	278	0	722
121	278	0	722
122	278	0	722
123	278	0	722
124	278	0	722
125	278	0	722
126	278	0	722
127	278	0	722
128	278	0	722
129	278	0	722
130	278	0	722
131	278	0	722
132	278	0	722
133	278	0	722
134	278	0	722
135	278	0	722
136	278	0	722
137	278	0	722
138	278	0	722
139	278	0	722
140	278	0	722
141	278	0	722
142	278	0	722
143	278	0	722
144	278	0	722
145	278	0	722
146	278	0	722
147	278	0	722
148	278	0	722
149	278	0	722
150	278	0	722
151	278	0	722
152	278	0	722
153	278	0	722
154	278	0	722
155	278	0	722
156	278	0	722
157	278	0	722
158	278	0	722
159	278	0	722
160	278	0	722
161	278	0	722
162	278	0	722
163	278	0	722
164	278	0	722
165	278	0	722
166	278	0	722
167	278	0	722
168	278	0	722
169	278	0	722
170	278	0	722
171	278	0	722
172	278	0	722
173	278	0	722
174	278	0	722
175	278	0	722
176	278	0	722
177	278	0	722
178	278	0	722
179	278	0	722
180	278	0	722
181	278	0	722
182	278	0	722
183	278	0	722
184	278	0	722
185	278	0	722
186	278	0	722
187	278	0	722
188	278	0	722
189	278	0	722
190	278	0	722
191	278	0	722
192	278	0	722
193	278	0	722
194	278	0	722
195	278	0	722
196	278	0	722
197	278	0	722
198	278	0	722
199	278	0	722
200	278	0	722
201	278	0	722
202	278	0	722
203	278	0	722
204	278	0	722
205	278	0	722
206	278	0	722
207	278	0	722
208	278	0	722
209	278	0	722
210	278	0	722
211	278	0	722
212	278	0	722
213	278	0	722
214	278	0	722
215	278	0	722
216	278	0	722
217	278	0	722
218	278	0	722
219	278	0	722
220	278	0	722
221	278	0	722
222	278	0	722
223	278	0	722
224	278	0	722
225	278	0	722
226	278	0	722
227	278	0	722
228	278	0	722
229	278	0	722
230	278	0	722
231	278	0	722
232	278	0	722
233	278	0	722
234	278	0	722
235	278	0	722
236	278	0	722
237	278	0	722
238	278	0	722
239	278	0	722
240	278	0	722
241	278	0	722
242	278	0	722
243	278	0	722
244	278	0	722
245	278	0	722
246	278	0	722
247	278	0	722
248	278	0	722
249	278	0	722
250	278	0	722
251	278	0	722
252	278	0	722
253	278	0	722
254	278	0	722
255	278	0	722
256	278	0	722
257	278	0	722
258	278	0	722
259	278	0	722
260	278	0	722
261	278	0	722
262	278	0	722
263	278	0	722
264	278	0	722
265	278	0	722
266	278	0	722
267	278	0	722
268	278	0	722
269	278	0	722
270	278	0	722
271	278	0	722
272	278	0	722
273	278	0	722
274	278	0	722
275	278	0	722
276	278	0	722
277	278	0	722
278	278	0	722
279	278	0	722
280	278	0	722
281	278	0	722
282	278	0	722
283	278	0	722
284	278	0	722
285	278	0	722
286	278	0	722
287	278	0	722
288	278	0	722
289	278	0	722
290	278	0	722
291	278	0	722
292	278	0	722
293	278	0	722
294	278	0	722
295	278	0	722
296	278	0	722
297	278	0	722
298	278	0	722
299	278	0	722
300	278	0	722
