Paso	Presa	Depredador	Hueco
281	1453	7047	1500
282	1428	7088	1484
283	1403	7086	1511
284	1417	7093	1490
285	1405	7119	1476
286	1378	7135	1487
287	1393	7131	1476
288	1389	7153	1458
289	1371	7123	1506
290	1412	6994	1594
291	1491	7023	1486
292	1416	7077	1507
293	1411	7096	1493
294	1403	7049	1548
295	1438	6968	1594
296	1509	7026	1465
297	1397	7156	1447
298	1370	7099	1531
299	1424	7113	1463
300	1369	7142	1489
301	1384	7077	1539
302	1440	7077	1483
303	1387	7095	1518
304	1423	7117	1460
305	1373	7070	1557
306	1457	7017	1526
307	1461	7074	1465
308	1377	7093	1530
309	1439	6997	1564
310	1454	7012	1534
311	1442	7055	1503
312	1418	7103	1479
313	1380	7105	1515
314	1428	7050	1522
315	1445	7042	1513
316	1422	7057	1521
317	1436	7131	1433
318	1336	7076	1588
319	1481	6983	1536
320	1462	7123	1415
321	1325	7124	1551
322	1442	7022	1536
323	1440	7088	1472
324	1369	7108	1523
325	1437	7070	1493
326	1402	7095	1503
327	1393	7010	1597
328	1488	6975	1537
329	1467	7025	1508
330	1419	7081	1500
331	1403	7086	1511
332	1405	7063	1532
333	1453	7094	1453
334	1364	7113	1523
335	1429	7035	1536
336	1447	7079	1474
337	1389	7098	1513
338	1409	7060	1531
339	1449	7034	1517
340	1423	7077	1500
341	1396	7108	1496
342	1417	7100	1483
343	1387	7094	1519
344	1411	7044	1545
345	1445	7051	1504
346	1426	7038	1536
347	1451	7088	1461
348	1387	7160	1453
349	1379	7106	1515
350	1435	7090	1475
351	1386	7092	1522
352	1432	7066	1502
353	1428	7081	1491
354	1401	7095	1504
355	1424	7053	1523
356	1444	7055	1501
357	1418	7099	1483
358	1377	7134	1489
359	1388	7050	1562
360	1465	7032	1503
361	1418	7039	1543
362	1451	7076	1473
363	1407	7100	1493
364	1421	7151	1428
365	1333	7205	1462
366	1367	7039	1594
367	1500	6948	1552
368	1475	7118	1407
369	1326	7220	1454
370	1354	7132	1514
371	1414	7054	1532
372	1445	7036	1519
373	1428	7031	1541
374	1455	7114	1431
375	1344	7143	1513
376	1402	7070	1528
377	1441	7108	1451
378	1368	7109	1523
379	1440	7051	1509
380	1419	7093	1488
381	1394	7090	1516
382	1433	7077	1490
383	1406	7109	1485
384	1392	7077	1531
385	1435	7095	1470
386	1394	7055	1551
387	1441	6991	1568
388	1468	7018	1514
389	1437	7086	1477
390	1381	7051	1568
391	1484	7012	1504
392	1429	7132	1439
393	1339	7118	1543
394	1442	7023	1535
395	1434	7029	1537
396	1443	7068	1489
397	1398	7083	1519
398	1433	7117	1450
399	1378	7169	1453
400	1348	7146	1506
401	1409	7054	1537
402	1448	7013	1539
403	1465	7134	1401
404	1329	7149	1522
405	1423	6998	1579
406	1485	7036	1479
407	1396	7111	1493
408	1394	7040	1566
409	1460	7016	1524
410	1434	7077	1489
411	1398	7092	1510
412	1412	7062	1526
413	1420	7021	1559
414	1461	6983	1556
415	1470	7051	1479
416	1402	7079	1519
417	1439	7088	1473
418	1378	7033	1589
419	1491	6996	1513
420	1423	7079	1498
421	1423	7140	1437
422	1367	7158	1475
423	1389	7080	1531
424	1426	7027	1547
425	1473	7019	1508
426	1413	7105	1482
427	1388	7128	1484
428	1398	7079	1523
429	1436	7008	1556
430	1458	7089	1453
431	1363	7172	1465
432	1367	7144	1489
433	1379	7055	1566
434	1476	7045	1479
435	1402	7114	1484
436	1400	7065	1535
437	1454	7093	1453
438	1371	7184	1445
439	1358	7128	1514
440	1408	7064	1528
441	1447	7045	1508
442	1433	7038	1529
443	1445	7032	1523
444	1429	7081	1490
445	1402	7134	1464
446	1371	7113	1516
447	1422	7063	1515
448	1425	7012	1563
449	1483	7030	1487
450	1412	7174	1414
451	1329	7160	1511
452	1396	7082	1522
453	1408	7015	1577
454	1484	7039	1477
455	1405	7065	1530
456	1450	7053	1497
457	1422	7090	1488
458	1406	7121	1473
459	1388	7140	1472
460	1391	7110	1499
461	1397	7122	1481
462	1398	7177	1425
463	1317	7119	1564
464	1459	7054	1487
465	1411	7111	1478
466	1392	7091	1517
467	1418	6994	1588
468	1510	7039	1451
469	1383	7128	1489
470	1401	7029	1570
471	1473	7025	1502
472	1435	7070	1495
473	1399	7088	1513
474	1426	7088	1486
475	1409	7121	1470
476	1382	7132	1486
477	1390	7129	1481
478	1387	7094	1519
479	1420	7067	1513
480	1437	7105	1458
481	1373	7069	1558
482	1464	6996	1540
483	1447	7073	1480
484	1399	7134	1467
485	1357	7108	1535
486	1422	7067	1511
487	1431	7058	1511
488	1428	7107	1465
489	1368	7092	1540
490	1437	7062	1501
491	1414	7136	1450
492	1361	7104	1535
493	1430	7054	1516
494	1446	7014	1540
495	1460	7111	1429
496	1369	7110	1521
497	1431	7028	1541
498	1465	7054	1481
499	1392	7112	1496
500	1394	7108	1498
