Paso	Presa	Depredador	Hueco
204	1483	7015	1502
205	1425	7092	1483
206	1399	7081	1520
207	1417	7118	1465
208	1384	7122	1494
209	1399	7089	1512
210	1427	6970	1603
211	1523	6943	1534
212	1454	7077	1469
213	1379	7116	1505
214	1433	7108	1459
215	1366	7130	1504
216	1404	7113	1483
217	1400	7129	1471
218	1382	7165	1453
219	1367	7115	1518
220	1407	7107	1486
221	1400	7007	1593
222	1492	7012	1496
223	1401	7111	1488
224	1404	7092	1504
225	1401	7045	1554
226	1471	7067	1462
227	1385	7190	1425
228	1327	7076	1597
229	1495	7023	1482
230	1425	7111	1464
231	1368	7184	1448
232	1364	7150	1486
233	1386	7065	1549
234	1448	7060	1492
235	1398	7114	1488
236	1376	7138	1486
237	1386	7110	1504
238	1401	7045	1554
239	1455	7041	1504
240	1416	7032	1552
241	1457	7076	1467
242	1375	7099	1526
243	1427	7106	1467
244	1364	7065	1571
245	1472	7019	1509
246	1429	7110	1461
247	1374	7129	1497
248	1402	7078	1520
249	1413	7096	1491
250	1391	7045	1564
251	1466	7030	1504
252	1441	7117	1442
253	1350	7095	1555
254	1454	7060	1486
255	1404	7085	1511
256	1425	6987	1588
257	1498	7037	1465
258	1392	7154	1454
259	1363	7100	1537
260	1434	7031	1535
261	1463	7084	1453
262	1371	7089	1540
263	1441	7063	1496
264	1405	7009	1586
265	1487	6925	1588
266	1514	7091	1395
267	1318	7251	1431
268	1334	7072	1594
269	1500	7024	1476
270	1410	7132	1458
271	1379	7185	1436
272	1336	7086	1578
273	1459	7014	1527
274	1450	7097	1453
275	1395	7136	1469
276	1376	7071	1553
277	1447	7060	1493
278	1418	7075	1507
279	1406	7058	1536
280	1451	7018	1531
281	1465	7014	1521
282	1438	7121	1441
283	1369	7135	1496
284	1386	7076	1538
285	1451	7090	1459
286	1363	7127	1510
287	1403	7076	1521
288	1430	7089	1481
289	1388	7130	1482
290	1385	7060	1555
291	1457	7085	1458
292	1380	7071	1549
293	1462	7062	1476
294	1397	7146	1457
295	1370	7077	1553
296	1455	7065	1480
297	1404	7061	1535
298	1431	7056	1513
299	1418	7087	1495
300	1413	7056	1531
