Paso	Presa	Depredador	Hueco
216	1311	5706	2983
217	1327	5664	3009
218	1396	5574	3030
219	1560	5578	2862
220	1550	5728	2722
221	1424	5890	2686
222	1330	5875	2795
223	1302	5805	2893
224	1317	5756	2927
225	1368	5711	2921
226	1386	5750	2864
227	1384	5791	2825
228	1316	5692	2992
229	1354	5574	3072
230	1453	5453	3094
231	1529	5608	2863
232	1529	5713	2758
233	1486	5862	2652
234	1362	5889	2749
235	1267	5835	2898
236	1267	5705	3028
237	1396	5575	3029
238	1509	5609	2882
239	1520	5647	2833
240	1466	5745	2789
241	1390	5828	2782
242	1338	5872	2790
243	1316	5747	2937
244	1344	5720	2936
245	1412	5660	2928
246	1448	5692	2860
247	1454	5730	2816
248	1432	5773	2795
249	1401	5801	2798
250	1418	5833	2749
251	1310	5831	2859
252	1332	5734	2934
253	1360	5718	2922
254	1366	5752	2882
255	1391	5739	2870
256	1369	5701	2930
257	1398	5655	2947
258	1454	5656	2890
259	1441	5713	2846
260	1418	5772	2810
261	1363	5766	2871
262	1314	5736	2950
263	1365	5671	2964
264	1441	5626	2933
265	1428	5749	2823
266	1417	5812	2771
267	1352	5814	2834
268	1300	5820	2880
269	1323	5694	2983
270	1424	5630	2946
271	1466	5668	2866
272	1468	5757	2775
273	1389	5801	2810
274	1336	5698	2966
275	1406	5626	2968
276	1490	5667	2843
277	1466	5743	2791
278	1428	5795	2777
279	1348	5819	2833
280	1352	5737	2911
281	1381	5670	2949
282	1382	5693	2925
283	1400	5753	2847
284	1367	5753	2880
285	1306	5809	2885
286	1307	5745	2948
287	1320	5686	2994
288	1421	5595	2984
289	1492	5596	2912
290	1501	5718	2781
291	1384	5855	2761
292	1312	5797	2891
293	1310	5684	3006
294	1359	5638	3003
295	1416	5633	2951
296	1427	5714	2859
297	1395	5728	2877
298	1372	5722	2906
299	1420	5733	2847
300	1379	5760	2861
301	1309	5773	2918
302	1311	5674	3015
303	1371	5606	3023
304	1379	5584	3037
305	1455	5642	2903
306	1424	5704	2872
307	1382	5710	2908
308	1354	5745	2901
309	1344	5707	2949
310	1366	5692	2942
311	1390	5615	2995
312	1451	5603	2946
313	1496	5657	2847
314	1436	5781	2783
315	1315	5853	2832
316	1283	5778	2939
317	1325	5704	2971
318	1383	5709	2908
319	1353	5728	2919
320	1382	5731	2887
321	1373	5674	2953
322	1405	5630	2965
323	1430	5659	2911
324	1416	5648	2936
325	1431	5748	2821
326	1343	5771	2886
327	1361	5699	2940
328	1402	5730	2868
329	1414	5694	2892
330	1422	5689	2889
331	1383	5718	2899
332	1409	5705	2886
333	1425	5715	2860
334	1406	5705	2889
335	1420	5744	2836
336	1391	5744	2865
337	1328	5741	2931
338	1344	5751	2905
339	1391	5673	2936
340	1410	5585	3005
341	1472	5603	2925
342	1502	5687	2811
343	1441	5813	2746
344	1328	5881	2791
345	1329	5827	2844
346	1319	5670	3011
347	1360	5629	3011
348	1382	5663	2955
349	1441	5665	2894
350	1438	5691	2871
351	1447	5666	2887
352	1463	5711	2826
353	1470	5846	2684
354	1404	5919	2677
355	1317	5874	2809
356	1244	5820	2936
357	1281	5748	2971
358	1332	5606	3062
359	1407	5589	3004
360	1505	5668	2827
361	1468	5794	2738
362	1330	5881	2789
363	1289	5783	2928
364	1357	5713	2930
365	1399	5702	2899
366	1485	5701	2814
367	1402	5785	2813
368	1414	5724	2862
369	1370	5777	2853
370	1381	5734	2885
371	1355	5744	2901
372	1386	5721	2893
373	1421	5745	2834
374	1423	5798	2779
375	1373	5882	2745
376	1358	5840	2802
377	1352	5756	2892
378	1342	5727	2931
379	1377	5704	2919
380	1390	5693	2917
381	1388	5691	2921
382	1398	5709	2893
383	1376	5697	2927
384	1385	5675	2940
385	1462	5637	2901
386	1427	5731	2842
387	1330	5799	2871
388	1344	5716	2940
389	1402	5697	2901
390	1413	5701	2886
391	1421	5741	2838
392	1409	5720	2871
393	1365	5806	2829
394	1389	5779	2832
395	1351	5813	2836
396	1346	5827	2827
397	1319	5749	2932
398	1330	5696	2974
399	1369	5693	2938
400	1385	5714	2901
401	1339	5766	2895
402	1376	5728	2896
403	1390	5726	2884
404	1361	5741	2898
405	1379	5756	2865
406	1317	5741	2942
407	1336	5685	2979
408	1350	5687	2963
409	1406	5628	2966
410	1410	5644	2946
411	1413	5652	2935
412	1401	5701	2898
413	1419	5711	2870
414	1410	5722	2868
415	1336	5691	2973
416	1409	5571	3020
417	1437	5529	3034
418	1508	5632	2860
419	1444	5741	2815
420	1369	5779	2852
421	1328	5810	2862
422	1321	5753	2926
423	1347	5675	2978
424	1381	5651	2968
425	1478	5640	2882
426	1459	5727	2814
427	1389	5793	2818
428	1382	5726	2892
429	1401	5763	2836
430	1396	5764	2840
431	1389	5693	2918
432	1382	5742	2876
433	1347	5804	2849
434	1338	5805	2857
435	1398	5725	2877
436	1415	5723	2862
437	1390	5784	2826
438	1333	5759	2908
439	1334	5760	2906
440	1313	5689	2998
441	1335	5636	3029
442	1392	5698	2910
443	1368	5760	2872
444	1379	5747	2874
445	1361	5714	2925
446	1398	5730	2872
447	1405	5732	2863
448	1424	5727	2849
449	1439	5676	2885
450	1399	5746	2855
451	1351	5782	2867
452	1313	5739	2948
453	1364	5684	2952
454	1340	5647	3013
455	1404	5609	2987
456	1506	5656	2838
457	1467	5763	2770
458	1446	5798	2756
459	1369	5832	2799
460	1344	5831	2825
461	1367	5746	2887
462	1368	5741	2891
463	1351	5802	2847
464	1319	5732	2949
465	1330	5705	2965
466	1398	5640	2962
467	1476	5690	2834
468	1363	5768	2869
469	1342	5762	2896
470	1431	5670	2899
471	1403	5689	2908
472	1421	5716	2863
473	1399	5750	2851
474	1377	5744	2879
475	1408	5689	2903
476	1381	5697	2922
477	1427	5713	2860
478	1411	5708	2881
479	1389	5727	2884
480	1427	5700	2873
481	1373	5690	2937
482	1430	5661	2909
483	1450	5746	2804
484	1347	5830	2823
485	1290	5805	2905
486	1332	5669	2999
487	1357	5657	2986
488	1380	5589	3031
489	1464	5631	2905
490	1462	5698	2840
491	1417	5759	2824
492	1378	5822	2800
493	1391	5825	2784
494	1347	5799	2854
495	1310	5789	2901
496	1294	5756	2950
497	1318	5637	3045
498	1434	5619	2947
499	1445	5665	2890
500	1465	5774	2761
501	1362	5849	2789
502	1287	5868	2845
503	1230	5705	3065
504	1341	5620	3039
505	1446	5632	2922
506	1481	5659	2860
507	1438	5784	2778
508	1389	5849	2762
509	1340	5817	2843
510	1285	5773	2942
511	1351	5617	3032
512	1400	5617	2983
513	1475	5628	2897
514	1462	5724	2814
515	1430	5816	2754
516	1371	5853	2776
517	1354	5826	2820
518	1255	5856	2889
519	1309	5682	3009
520	1359	5665	2976
521	1422	5633	2945
522	1446	5680	2874
523	1442	5782	2776
524	1356	5809	2835
525	1292	5727	2981
526	1386	5663	2951
527	1410	5718	2872
528	1433	5699	2868
529	1444	5709	2847
530	1376	5715	2909
531	1379	5682	2939
532	1443	5678	2879
533	1403	5792	2805
534	1361	5814	2825
535	1317	5816	2867
536	1339	5769	2892
537	1329	5702	2969
538	1340	5676	2984
539	1373	5637	2990
540	1416	5640	2944
541	1422	5654	2924
542	1422	5691	2887
543	1406	5712	2882
544	1442	5680	2878
545	1437	5694	2869
546	1348	5762	2890
547	1379	5748	2873
548	1430	5824	2746
549	1385	5858	2757
550	1329	5843	2828
551	1269	5843	2888
552	1294	5677	3029
553	1369	5645	2986
554	1428	5659	2913
555	1443	5683	2874
556	1370	5722	2908
557	1407	5708	2885
558	1390	5775	2835
559	1382	5760	2858
560	1352	5779	2869
561	1329	5774	2897
562	1342	5702	2956
563	1393	5641	2966
564	1419	5639	2942
565	1430	5675	2895
566	1408	5741	2851
567	1398	5778	2824
568	1372	5761	2867
569	1361	5777	2862
570	1393	5768	2839
571	1353	5722	2925
572	1388	5624	2988
573	1412	5625	2963
574	1445	5691	2864
575	1423	5773	2804
576	1356	5830	2814
577	1336	5771	2893
578	1330	5670	3000
579	1353	5651	2996
580	1413	5638	2949
581	1456	5649	2895
582	1487	5678	2835
583	1435	5793	2772
584	1385	5856	2759
585	1367	5827	2806
586	1340	5772	2888
587	1343	5777	2880
588	1335	5727	2938
589	1401	5679	2920
590	1431	5703	2866
591	1403	5766	2831
592	1343	5806	2851
593	1287	5796	2917
594	1327	5744	2929
595	1376	5697	2927
596	1436	5652	2912
597	1386	5724	2890
598	1390	5730	2880
599	1371	5696	2933
600	1442	5729	2829
601	1359	5777	2864
602	1370	5782	2848
603	1385	5721	2894
604	1383	5696	2921
605	1439	5666	2895
606	1417	5700	2883
607	1387	5749	2864
608	1358	5702	2940
609	1403	5680	2917
610	1411	5689	2900
611	1427	5704	2869
612	1476	5753	2771
613	1412	5788	2800
614	1352	5781	2867
615	1382	5731	2887
616	1418	5757	2825
617	1360	5780	2860
618	1356	5731	2913
619	1374	5715	2911
620	1370	5657	2973
621	1412	5691	2897
622	1422	5697	2881
623	1396	5773	2831
624	1321	5763	2916
625	1348	5762	2890
626	1354	5728	2918
627	1426	5653	2921
628	1416	5777	2807
629	1391	5839	2770
630	1275	5834	2891
631	1291	5673	3036
632	1356	5605	3039
633	1461	5584	2955
634	1512	5673	2815
635	1538	5768	2694
636	1399	5874	2727
637	1344	5875	2781
638	1294	5734	2972
639	1381	5622	2997
640	1445	5669	2886
641	1477	5715	2808
642	1449	5797	2754
643	1351	5847	2802
644	1282	5825	2893
645	1302	5646	3052
646	1414	5602	2984
647	1501	5620	2879
648	1468	5780	2752
649	1402	5852	2746
650	1372	5913	2715
651	1337	5880	2783
652	1278	5746	2976
653	1334	5662	3004
654	1409	5601	2990
655	1442	5697	2861
656	1457	5773	2770
657	1385	5836	2779
658	1316	5797	2887
659	1294	5700	3006
660	1372	5607	3021
661	1429	5636	2935
662	1410	5661	2929
663	1416	5674	2910
664	1431	5728	2841
665	1435	5789	2776
666	1312	5874	2814
667	1262	5791	2947
668	1330	5699	2971
669	1355	5683	2962
670	1425	5651	2924
671	1449	5701	2850
672	1416	5768	2816
673	1408	5757	2835
674	1341	5803	2856
675	1331	5805	2864
676	1344	5720	2936
677	1379	5681	2940
678	1426	5687	2887
679	1409	5696	2895
680	1444	5672	2884
681	1459	5720	2821
682	1398	5838	2764
683	1376	5895	2729
684	1326	5876	2798
685	1244	5864	2892
686	1283	5744	2973
687	1342	5716	2942
688	1321	5672	3007
689	1316	5638	3046
690	1414	5537	3049
691	1495	5600	2905
692	1436	5633	2931
693	1442	5666	2892
694	1450	5673	2877
695	1487	5651	2862
696	1503	5707	2790
697	1437	5794	2769
698	1397	5840	2763
699	1328	5887	2785
700	1317	5820	2863
701	1324	5707	2969
702	1349	5641	3010
703	1428	5703	2869
704	1405	5751	2844
705	1310	5745	2945
706	1328	5674	2998
707	1410	5614	2976
708	1450	5546	3004
709	1440	5624	2936
710	1458	5685	2857
711	1466	5709	2825
712	1495	5769	2736
713	1415	5874	2711
714	1304	5909	2787
715	1269	5807	2924
716	1285	5675	3040
717	1326	5653	3021
718	1424	5658	2918
719	1407	5671	2922
720	1438	5718	2844
721	1332	5840	2828
722	1353	5762	2885
723	1365	5722	2913
724	1277	5723	3000
725	1376	5639	2985
726	1395	5627	2978
727	1421	5659	2920
728	1453	5722	2825
729	1438	5738	2824
730	1369	5770	2861
731	1346	5723	2931
732	1402	5688	2910
733	1430	5730	2840
734	1378	5746	2876
735	1373	5794	2833
736	1333	5768	2899
737	1300	5738	2962
738	1317	5661	3022
739	1420	5658	2922
740	1436	5730	2834
741	1388	5781	2831
742	1313	5781	2906
743	1304	5750	2946
744	1290	5698	3012
745	1348	5643	3009
746	1425	5624	2951
747	1447	5684	2869
748	1419	5728	2853
749	1361	5728	2911
750	1399	5681	2920
751	1384	5686	2930
752	1400	5654	2946
753	1407	5687	2906
754	1431	5650	2919
755	1483	5675	2842
756	1439	5707	2854
757	1389	5720	2891
758	1429	5685	2886
759	1444	5719	2837
760	1428	5743	2829
761	1377	5762	2861
762	1336	5785	2879
763	1328	5772	2900
764	1324	5738	2938
765	1346	5720	2934
766	1425	5672	2903
767	1434	5742	2824
768	1428	5794	2778
769	1369	5832	2799
770	1326	5803	2871
771	1289	5774	2937
772	1345	5672	2983
773	1338	5650	3012
774	1419	5606	2975
775	1483	5692	2825
776	1453	5758	2789
777	1372	5818	2810
778	1297	5863	2840
779	1357	5735	2908
780	1367	5688	2945
781	1354	5737	2909
782	1350	5691	2959
783	1373	5620	3007
784	1430	5621	2949
785	1431	5688	2881
786	1411	5724	2865
787	1387	5764	2849
788	1348	5758	2894
789	1330	5752	2918
790	1349	5731	2920
791	1365	5752	2883
792	1374	5707	2919
793	1362	5645	2993
794	1451	5630	2919
795	1493	5660	2847
796	1430	5738	2832
797	1400	5755	2845
798	1331	5742	2927
799	1362	5730	2908
800	1355	5765	2880
801	1376	5717	2907
802	1427	5691	2882
803	1393	5757	2850
804	1370	5737	2893
805	1376	5728	2896
806	1404	5735	2861
807	1386	5834	2780
808	1313	5809	2878
809	1342	5731	2927
810	1387	5667	2946
811	1397	5692	2911
812	1369	5742	2889
813	1365	5757	2878
814	1399	5749	2852
815	1397	5733	2870
816	1386	5765	2849
817	1378	5798	2824
818	1381	5794	2825
819	1347	5809	2844
820	1328	5734	2938
821	1321	5670	3009
822	1358	5605	3037
823	1398	5585	3017
824	1490	5574	2936
825	1482	5683	2835
826	1444	5745	2811
827	1479	5769	2752
828	1404	5840	2756
829	1330	5811	2859
830	1329	5791	2880
831	1370	5725	2905
832	1382	5713	2905
833	1387	5625	2988
834	1402	5661	2937
835	1452	5727	2821
836	1388	5753	2859
837	1357	5737	2906
838	1371	5687	2942
839	1406	5667	2927
840	1424	5710	2866
841	1452	5744	2804
842	1390	5834	2776
843	1335	5833	2832
844	1302	5774	2924
845	1305	5724	2971
846	1303	5727	2970
847	1334	5662	3004
848	1355	5585	3060
849	1417	5581	3002
850	1465	5646	2889
851	1420	5767	2813
852	1453	5774	2773
853	1454	5775	2771
854	1400	5848	2752
855	1381	5727	2892
856	1326	5760	2914
857	1307	5791	2902
858	1339	5674	2987
859	1404	5622	2974
860	1482	5550	2968
861	1485	5659	2856
862	1424	5739	2837
863	1446	5785	2769
864	1403	5761	2836
865	1358	5749	2893
866	1314	5746	2940
867	1368	5704	2928
868	1329	5705	2966
869	1316	5677	3007
870	1372	5629	2999
871	1351	5649	3000
872	1334	5698	2968
873	1370	5665	2965
874	1408	5674	2918
875	1411	5687	2902
876	1389	5732	2879
877	1388	5703	2909
878	1378	5680	2942
879	1421	5706	2873
880	1433	5733	2834
881	1370	5810	2820
882	1380	5786	2834
883	1366	5823	2811
884	1287	5795	2918
885	1326	5718	2956
886	1365	5638	2997
887	1453	5605	2942
888	1463	5636	2901
889	1465	5665	2870
890	1442	5717	2841
891	1460	5702	2838
892	1423	5745	2832
893	1392	5749	2859
894	1365	5748	2887
895	1371	5767	2862
896	1386	5717	2897
897	1457	5730	2813
898	1386	5812	2802
899	1324	5817	2859
900	1305	5740	2955
901	1300	5650	3050
902	1374	5588	3038
903	1471	5561	2968
904	1515	5611	2874
905	1479	5773	2748
906	1433	5827	2740
907	1320	5903	2777
908	1243	5841	2916
909	1272	5749	2979
910	1361	5607	3032
911	1439	5634	2927
912	1492	5699	2809
913	1448	5790	2762
914	1364	5811	2825
915	1369	5783	2848
916	1344	5784	2872
917	1279	5763	2958
918	1293	5674	3033
919	1383	5643	2974
920	1450	5691	2859
921	1419	5721	2860
922	1412	5716	2872
923	1440	5729	2831
924	1408	5757	2835
925	1404	5703	2893
926	1422	5693	2885
927	1425	5719	2856
928	1416	5743	2841
929	1390	5757	2853
930	1350	5739	2911
931	1375	5661	2964
932	1396	5659	2945
933	1430	5634	2936
934	1434	5713	2853
935	1416	5740	2844
936	1371	5781	2848
937	1368	5778	2854
938	1353	5744	2903
939	1336	5788	2876
940	1343	5730	2927
941	1345	5721	2934
942	1353	5697	2950
943	1372	5692	2936
944	1399	5669	2932
945	1439	5719	2842
946	1420	5784	2796
947	1392	5802	2806
948	1355	5788	2857
949	1361	5776	2863
950	1403	5700	2897
951	1427	5758	2815
952	1347	5785	2868
953	1345	5755	2900
954	1310	5701	2989
955	1394	5626	2980
956	1446	5631	2923
957	1495	5684	2821
958	1464	5730	2806
959	1430	5728	2842
960	1395	5788	2817
961	1390	5788	2822
962	1379	5757	2864
963	1407	5705	2888
964	1372	5727	2901
965	1404	5669	2927
966	1423	5650	2927
967	1424	5734	2842
968	1406	5803	2791
969	1389	5815	2796
970	1343	5817	2840
971	1373	5783	2844
972	1321	5802	2877
973	1318	5769	2913
974	1349	5739	2912
975	1387	5707	2906
976	1450	5746	2804
977	1427	5801	2772
978	1329	5847	2824
979	1348	5749	2903
980	1354	5755	2891
981	1373	5725	2902
982	1301	5769	2930
983	1257	5653	3090
984	1380	5617	3003
985	1392	5618	2990
986	1423	5633	2944
987	1459	5687	2854
988	1472	5741	2787
989	1343	5839	2818
990	1329	5819	2852
991	1328	5774	2898
992	1337	5702	2961
993	1375	5577	3048
994	1475	5582	2943
995	1486	5703	2811
996	1430	5725	2845
997	1335	5790	2875
998	1346	5742	2912
999	1298	5701	3001
1000	1328	5612	3060
